insert, update, select, sum, delete
0.129751, 0.16901899999999997, 36.643085, 0.4307990000000004, 0.019414999999995075 
0.10175800000000379, 0.16454000000000235, 33.547627999999996, 0.36332400000000575, 0.023779000000004658 
0.10426099999999394, 0.1464160000000021, 38.520832, 0.3708380000000062, 0.01997599999999977 
0.10241600000000517, 0.1465340000000026, 33.531029000000004, 0.3581709999999987, 0.018433999999984962 
0.10372200000000475, 0.1449999999999818, 32.901499, 0.436916999999994, 0.024153000000012526 
0.10666299999999751, 0.168752000000012, 32.97130100000001, 0.3746150000000057, 0.01864100000000235 
0.0941609999999855, 0.13964300000000662, 34.63052099999999, 0.35297299999999154, 0.02786700000001474 
0.09576999999998748, 0.1392189999999971, 34.91146600000002, 0.37676599999997507, 0.016968999999960488 
0.08890900000000101, 0.14399600000001556, 35.13150300000001, 0.37948399999999083, 0.023463999999989937 
0.09942200000000412, 0.1773300000000404, 33.64853500000004, 0.3830880000000434, 0.01889499999998634 
